track_name,artist_name,album_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,release_year
SPAGHETTII,Beyoncé,COWBOY CARTER,5UcUppRaEIBMIHXiUFl7LI,0.504,0.624,8,-7.444,1,0.428,0.476,0.0,0.0996,0.333,94.522,audio_features,5UcUppRaEIBMIHXiUFl7LI,spotify:track:5UcUppRaEIBMIHXiUFl7LI,https://api.spotify.com/v1/tracks/5UcUppRaEIBMIHXiUFl7LI,https://api.spotify.com/v1/audio-analysis/5UcUppRaEIBMIHXiUFl7LI,158477,3,83,2024
BLACKBIIRD,Beyoncé,COWBOY CARTER,3LJeR75SmszOUSvE1qNZDF,0.476,0.192,7,-12.553,1,0.0269,0.716,0.0,0.11,0.201,93.709,audio_features,3LJeR75SmszOUSvE1qNZDF,spotify:track:3LJeR75SmszOUSvE1qNZDF,https://api.spotify.com/v1/tracks/3LJeR75SmszOUSvE1qNZDF,https://api.spotify.com/v1/audio-analysis/3LJeR75SmszOUSvE1qNZDF,131949,4,66,2024
Woman in Love,Barbra Streisand,Guilty,1pTGc8pwyo6xtgXBKCBcFn,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,audio_features,1pTGc8pwyo6xtgXBKCBcFn,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/tracks/1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/audio-analysis/1pTGc8pwyo6xtgXBKCBcFn,231840,4,69,1980
I Finally Found Someone (feat. Bryan Adams),Barbra Streisand,The Mirror Has Two Faces - Music From The Motion Picture,2WthqeuPLwn0CHwCMrlt6L,0.568,0.224,6,-15.069,1,0.0296,0.677,0.0,0.127,0.0709,138.964,audio_features,2WthqeuPLwn0CHwCMrlt6L,spotify:track:2WthqeuPLwn0CHwCMrlt6L,https://api.spotify.com/v1/tracks/2WthqeuPLwn0CHwCMrlt6L,https://api.spotify.com/v1/audio-analysis/2WthqeuPLwn0CHwCMrlt6L,221973,4,64,1996
Guilty (feat. Barry Gibb),Barbra Streisand,Guilty,60mGckXEG1EzR4VmjYLfEW,0.626,0.425,0,-15.656,1,0.0356,0.231,0.0,0.114,0.952,150.875,audio_features,60mGckXEG1EzR4VmjYLfEW,spotify:track:60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/tracks/60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/audio-analysis/60mGckXEG1EzR4VmjYLfEW,264333,4,64,1980
The Way We Were,Barbra Streisand,The Way We Were,1vZTgn4JXWMahR8r99ug5H,0.264,0.32,9,-11.716,1,0.0325,0.885,0.00141,0.134,0.171,138.108,audio_features,1vZTgn4JXWMahR8r99ug5H,spotify:track:1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/tracks/1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/audio-analysis/1vZTgn4JXWMahR8r99ug5H,211093,3,62,1974
"Evergreen (Love Theme from ""A Star Is Born"")",Barbra Streisand,A Star Is Born,2IcqY68BxP1ONPi3ME6aje,0.335,0.303,9,-10.943,1,0.0315,0.932,0.0271,0.0907,0.186,114.224,audio_features,2IcqY68BxP1ONPi3ME6aje,spotify:track:2IcqY68BxP1ONPi3ME6aje,https://api.spotify.com/v1/tracks/2IcqY68BxP1ONPi3ME6aje,https://api.spotify.com/v1/audio-analysis/2IcqY68BxP1ONPi3ME6aje,184800,4,60,1976
Tell Him (Duet with Barbra Streisand),Barbra Streisand,Let's Talk About Love,6HKChbfE5klrUMHo3NrqzX,0.261,0.38,4,-9.148,1,0.0491,0.623,0.0,0.105,0.0793,74.463,audio_features,6HKChbfE5klrUMHo3NrqzX,spotify:track:6HKChbfE5klrUMHo3NrqzX,https://api.spotify.com/v1/tracks/6HKChbfE5klrUMHo3NrqzX,https://api.spotify.com/v1/audio-analysis/6HKChbfE5klrUMHo3NrqzX,291160,4,59,1997
Memory,Barbra Streisand,Memories,0I3cUqffwmH2mMUHIfpC0l,0.185,0.24,10,-14.889,1,0.0399,0.415,0.0007,0.105,0.11,79.471,audio_features,0I3cUqffwmH2mMUHIfpC0l,spotify:track:0I3cUqffwmH2mMUHIfpC0l,https://api.spotify.com/v1/tracks/0I3cUqffwmH2mMUHIfpC0l,https://api.spotify.com/v1/audio-analysis/0I3cUqffwmH2mMUHIfpC0l,235160,4,55,1981
You Don't Bring Me Flowers,Barbra Streisand,You Don't Bring Me Flowers,7qmqeHzgNQTOnl1NUgRFO4,0.16,0.123,0,-18.111,1,0.04,0.878,2.24e-05,0.157,0.239,67.006,audio_features,7qmqeHzgNQTOnl1NUgRFO4,spotify:track:7qmqeHzgNQTOnl1NUgRFO4,https://api.spotify.com/v1/tracks/7qmqeHzgNQTOnl1NUgRFO4,https://api.spotify.com/v1/audio-analysis/7qmqeHzgNQTOnl1NUgRFO4,195400,4,55,1978
What Kind of Fool (feat. Barry Gibb),Barbra Streisand,Guilty,6qLfdfOdfrpD1B0V67eJpy,0.511,0.245,2,-16.755,1,0.0396,0.39,0.0,0.401,0.143,79.88,audio_features,6qLfdfOdfrpD1B0V67eJpy,spotify:track:6qLfdfOdfrpD1B0V67eJpy,https://api.spotify.com/v1/tracks/6qLfdfOdfrpD1B0V67eJpy,https://api.spotify.com/v1/audio-analysis/6qLfdfOdfrpD1B0V67eJpy,245640,4,56,1980
Don't Rain On My Parade,Barbra Streisand,Funny Girl - Original Soundtrack Recording,1zf8Xmj66XRiI6Etw2Ddu7,0.507,0.454,9,-9.06,1,0.162,0.631,0.0,0.22,0.634,93.791,audio_features,1zf8Xmj66XRiI6Etw2Ddu7,spotify:track:1zf8Xmj66XRiI6Etw2Ddu7,https://api.spotify.com/v1/tracks/1zf8Xmj66XRiI6Etw2Ddu7,https://api.spotify.com/v1/audio-analysis/1zf8Xmj66XRiI6Etw2Ddu7,164573,4,51,1968
Give Me Everything (feat. Nayer),Pitbull,Planet Pit (Deluxe Version),4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,87,2011
Timber,Pitbull,Global Warming: Meltdown (Deluxe Version),3cHyrEgdyYRjgJKSOiOtcS,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,audio_features,3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,204160,4,85,2012
Time of Our Lives,Pitbull,Globalization,2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4,85,2014
Feel This Moment (feat. Christina Aguilera),Pitbull,Global Warming: Meltdown (Deluxe Version),0Hf4aIJpsN4Os2f0y0VqWl,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4,81,2012
Hotel Room Service,Pitbull,Pitbull Starring In Rebelution,0OPyDgTRuIdCJ9B4bYSths,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,audio_features,0OPyDgTRuIdCJ9B4bYSths,spotify:track:0OPyDgTRuIdCJ9B4bYSths,https://api.spotify.com/v1/tracks/0OPyDgTRuIdCJ9B4bYSths,https://api.spotify.com/v1/audio-analysis/0OPyDgTRuIdCJ9B4bYSths,237600,4,76,2009
International Love (feat. Chris Brown),Pitbull,Planet Pit (Deluxe Version),62zFEHfAYl5kdHYOivj4BC,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,audio_features,62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,227280,4,80,2011
Fireball (feat. John Ryan),Pitbull,Globalization,4Y7XAxTANhu3lmnLAzhWJW,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,audio_features,4Y7XAxTANhu3lmnLAzhWJW,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/tracks/4Y7XAxTANhu3lmnLAzhWJW,https://api.spotify.com/v1/audio-analysis/4Y7XAxTANhu3lmnLAzhWJW,236200,4,79,2014
Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull,Planet Pit (Deluxe Version),3rfhI32Il2hVRKDkuGeeen,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,audio_features,3rfhI32Il2hVRKDkuGeeen,spotify:track:3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/tracks/3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/audio-analysis/3rfhI32Il2hVRKDkuGeeen,234453,4,78,2011
I Know You Want Me (Calle Ocho),Pitbull,Pitbull Starring In Rebelution,13plQdOoWSSXPRUSZc5FuM,0.817,0.733,2,-6.009,1,0.145,0.0152,4.31e-05,0.107,0.833,127.056,audio_features,13plQdOoWSSXPRUSZc5FuM,spotify:track:13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/tracks/13plQdOoWSSXPRUSZc5FuM,https://api.spotify.com/v1/audio-analysis/13plQdOoWSSXPRUSZc5FuM,237120,4,73,2009
Guantanamera (She's Hot),Pitbull,I Am Armando - Armando Reloaded,7CijDWxEEbKq76O5rpyCEN,0.784,0.646,1,-8.198,0,0.0408,0.018,0.00157,0.337,0.791,120.007,audio_features,7CijDWxEEbKq76O5rpyCEN,spotify:track:7CijDWxEEbKq76O5rpyCEN,https://api.spotify.com/v1/tracks/7CijDWxEEbKq76O5rpyCEN,https://api.spotify.com/v1/audio-analysis/7CijDWxEEbKq76O5rpyCEN,205187,4,74,2010
Don't Stop Me Now - Remastered 2011,Queen,Jazz (Deluxe Remastered Version),7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4,77,1978
Another One Bites The Dust - Remastered 2011,Queen,The Game (Deluxe Remastered Version),57JVGBtBLCfHw2muk5416J,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4,76,1980
Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (Deluxe Remastered Version),7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4,73,1975
Crazy Little Thing Called Love - Remastered 2011,Queen,The Game (Deluxe Remastered Version),35ItUJlMtjOQW3SSiTCrrw,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,audio_features,35ItUJlMtjOQW3SSiTCrrw,spotify:track:35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/tracks/35ItUJlMtjOQW3SSiTCrrw,https://api.spotify.com/v1/audio-analysis/35ItUJlMtjOQW3SSiTCrrw,163373,4,75,1980
Under Pressure - Remastered 2011,Queen,Hot Space (Deluxe Remastered Version),11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,audio_features,11IzgLRXV7Cgek3tEgGgjw,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440,4,74,1982
We Will Rock You - Remastered 2011,Queen,News Of The World (Deluxe Remastered Version),54flyrjcdnQdco7300avMJ,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,audio_features,54flyrjcdnQdco7300avMJ,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4,73,1977
Killer Queen - Remastered 2011,Queen,Sheer Heart Attack (Deluxe Remastered Version),7GqWnsKhMtEW0nzki5o0d8,0.535,0.65,10,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,audio_features,7GqWnsKhMtEW0nzki5o0d8,spotify:track:7GqWnsKhMtEW0nzki5o0d8,https://api.spotify.com/v1/tracks/7GqWnsKhMtEW0nzki5o0d8,https://api.spotify.com/v1/audio-analysis/7GqWnsKhMtEW0nzki5o0d8,179600,4,72,1974
Somebody To Love - Remastered 2011,Queen,A Day At The Races (Deluxe Remastered Version),6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3,69,1976
We Are The Champions - Remastered 2011,Queen,News Of The World (Deluxe Remastered Version),7ccI9cStQbQdystvc6TvxD,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,audio_features,7ccI9cStQbQdystvc6TvxD,spotify:track:7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/tracks/7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/audio-analysis/7ccI9cStQbQdystvc6TvxD,179200,4,66,1977
I Want To Break Free - Remastered 2011,Queen,The Works (Deluxe Remastered Version),7h2yhVxcZOGyQdOwD4Hu8J,0.795,0.433,4,-8.927,1,0.0324,0.0853,0.000284,0.0762,0.6,108.947,audio_features,7h2yhVxcZOGyQdOwD4Hu8J,spotify:track:7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/tracks/7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/audio-analysis/7h2yhVxcZOGyQdOwD4Hu8J,258013,4,65,1984
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),7CyPwkp0oE8Ro9Dd5CUDjW,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4,94,2023
Starboy,The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4,92,2016
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd,Popular (Music from the HBO Original Series),6WzRpISELf3YglGAh7TXcG,0.855,0.678,1,-6.276,1,0.189,0.0569,3.69e-05,0.412,0.852,99.029,audio_features,6WzRpISELf3YglGAh7TXcG,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,215467,4,88,2023
Blinding Lights,The Weeknd,After Hours,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4,91,2020
Die For You,The Weeknd,Starboy,2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,2LBqCSwhJGcFQeTHMVGwy3,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4,87,2016
Stargirl Interlude,The Weeknd,Starboy,5gDWsRxpJ2lZAffh5p7K0w,0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965,audio_features,5gDWsRxpJ2lZAffh5p7K0w,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/tracks/5gDWsRxpJ2lZAffh5p7K0w,https://api.spotify.com/v1/audio-analysis/5gDWsRxpJ2lZAffh5p7K0w,111627,4,87,2016
Save Your Tears,The Weeknd,After Hours,5QO79kh1waicV47BqGRL3g,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,audio_features,5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627,4,88,2020
Creepin' (with The Weeknd & 21 Savage),The Weeknd,HEROES & VILLAINS,2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,2dHHgzDwk4BJdRwy9uXhTO,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4,88,2022
The Hills,The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4,87,2015
Young Metro,The Weeknd,WE DON'T TRUST YOU,3OxL6MuctgZp1e0zxoAZhH,0.716,0.664,6,-7.297,0,0.0571,0.11,0.0,0.11,0.209,112.054,audio_features,3OxL6MuctgZp1e0zxoAZhH,spotify:track:3OxL6MuctgZp1e0zxoAZhH,https://api.spotify.com/v1/tracks/3OxL6MuctgZp1e0zxoAZhH,https://api.spotify.com/v1/audio-analysis/3OxL6MuctgZp1e0zxoAZhH,205347,4,87,2024
Por Mujeres Como Tú,Pepe Aguilar,Por Mujeres Como Tú,4Zd6gElrsmSyVomurxAPOD,0.351,0.29,2,-7.691,1,0.0313,0.846,3.15e-05,0.162,0.342,183.693,audio_features,4Zd6gElrsmSyVomurxAPOD,spotify:track:4Zd6gElrsmSyVomurxAPOD,https://api.spotify.com/v1/tracks/4Zd6gElrsmSyVomurxAPOD,https://api.spotify.com/v1/audio-analysis/4Zd6gElrsmSyVomurxAPOD,263133,4,71,2004
Prometiste (En Vivo),Pepe Aguilar,MTV Unplugged (En Vivo),1VHkHdFww8aXRTqj4VVSwC,0.601,0.398,0,-9.503,1,0.104,0.808,0.0,0.703,0.602,126.285,audio_features,1VHkHdFww8aXRTqj4VVSwC,spotify:track:1VHkHdFww8aXRTqj4VVSwC,https://api.spotify.com/v1/tracks/1VHkHdFww8aXRTqj4VVSwC,https://api.spotify.com/v1/audio-analysis/1VHkHdFww8aXRTqj4VVSwC,305120,4,69,2014
Directo Al Corazón,Pepe Aguilar,Por Mujeres Como Tú,659B2PbbBVtPwJh5QkB1WB,0.552,0.273,4,-7.7,1,0.0265,0.848,5.24e-05,0.146,0.318,91.876,audio_features,659B2PbbBVtPwJh5QkB1WB,spotify:track:659B2PbbBVtPwJh5QkB1WB,https://api.spotify.com/v1/tracks/659B2PbbBVtPwJh5QkB1WB,https://api.spotify.com/v1/audio-analysis/659B2PbbBVtPwJh5QkB1WB,200480,4,68,2004
Me Vas A Extrañar,Pepe Aguilar,Lo Mejor De Nosotros,47UjuR24Bp3LgCTHNTynXu,0.436,0.36,0,-6.322,1,0.0273,0.7,0.0535,0.322,0.565,155.999,audio_features,47UjuR24Bp3LgCTHNTynXu,spotify:track:47UjuR24Bp3LgCTHNTynXu,https://api.spotify.com/v1/tracks/47UjuR24Bp3LgCTHNTynXu,https://api.spotify.com/v1/audio-analysis/47UjuR24Bp3LgCTHNTynXu,260830,4,65,2001
No Me Hablen de Amor,Pepe Aguilar,A la Medida,2FHW0H29DDCTWYLXwpAwpu,0.608,0.823,3,-3.159,1,0.0831,0.279,4.46e-05,0.178,0.885,95.049,audio_features,2FHW0H29DDCTWYLXwpAwpu,spotify:track:2FHW0H29DDCTWYLXwpAwpu,https://api.spotify.com/v1/tracks/2FHW0H29DDCTWYLXwpAwpu,https://api.spotify.com/v1/audio-analysis/2FHW0H29DDCTWYLXwpAwpu,189665,4,65,2022
Prometiste,Pepe Aguilar,Pepe Aguilar te Acompaña en Navidad,1r7VK8nUSRwtDpdgAtnHKt,0.57,0.616,4,-7.083,1,0.03,0.64,4.91e-05,0.134,0.373,150.933,audio_features,1r7VK8nUSRwtDpdgAtnHKt,spotify:track:1r7VK8nUSRwtDpdgAtnHKt,https://api.spotify.com/v1/tracks/1r7VK8nUSRwtDpdgAtnHKt,https://api.spotify.com/v1/audio-analysis/1r7VK8nUSRwtDpdgAtnHKt,216000,4,65,2022
Por Una Mujer Bonita,Pepe Aguilar,Por Una Mujer Bonita,0ttipGf9tKRBGayR53Zy79,0.478,0.485,4,-5.489,0,0.0316,0.744,0.0,0.243,0.538,142.108,audio_features,0ttipGf9tKRBGayR53Zy79,spotify:track:0ttipGf9tKRBGayR53Zy79,https://api.spotify.com/v1/tracks/0ttipGf9tKRBGayR53Zy79,https://api.spotify.com/v1/audio-analysis/0ttipGf9tKRBGayR53Zy79,164720,4,63,1999
"Ni Contigo, Ni Sin Ti",Pepe Aguilar,Pepe Aguilar te Acompaña en Navidad,6eIyYAySNu4qIyi7gYCjHF,0.501,0.49,4,-9.255,1,0.032,0.64,0.0,0.0676,0.166,139.963,audio_features,6eIyYAySNu4qIyi7gYCjHF,spotify:track:6eIyYAySNu4qIyi7gYCjHF,https://api.spotify.com/v1/tracks/6eIyYAySNu4qIyi7gYCjHF,https://api.spotify.com/v1/audio-analysis/6eIyYAySNu4qIyi7gYCjHF,271000,4,63,2022
Perdóname,Pepe Aguilar,Por Una Mujer Bonita,5Ss6PEMm27CQUCotqWLKe6,0.514,0.382,0,-7.687,1,0.0268,0.658,0.00358,0.218,0.489,88.129,audio_features,5Ss6PEMm27CQUCotqWLKe6,spotify:track:5Ss6PEMm27CQUCotqWLKe6,https://api.spotify.com/v1/tracks/5Ss6PEMm27CQUCotqWLKe6,https://api.spotify.com/v1/audio-analysis/5Ss6PEMm27CQUCotqWLKe6,211773,4,61,1999
Tu Sangre en Mi Cuerpo,Pepe Aguilar,PRIMERO SOY MEXICANA,1EarUeWxzDC364EWOSXhNL,0.64,0.44,2,-4.28,1,0.0275,0.297,0.0,0.264,0.612,125.988,audio_features,1EarUeWxzDC364EWOSXhNL,spotify:track:1EarUeWxzDC364EWOSXhNL,https://api.spotify.com/v1/tracks/1EarUeWxzDC364EWOSXhNL,https://api.spotify.com/v1/audio-analysis/1EarUeWxzDC364EWOSXhNL,238003,4,61,2018
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Hollywood's Bleeding,0RiRZpuVRbi7oqRdSMwhQY,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,86,2019
Circles,Post Malone,Hollywood's Bleeding,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280,4,87,2019
Dial Drunk (with Post Malone),Post Malone,Dial Drunk (with Post Malone),22VHOlVYBqytsrAqV8yXBK,0.667,0.613,8,-7.147,1,0.0313,0.121,0.0,0.113,0.681,112.046,audio_features,22VHOlVYBqytsrAqV8yXBK,spotify:track:22VHOlVYBqytsrAqV8yXBK,https://api.spotify.com/v1/tracks/22VHOlVYBqytsrAqV8yXBK,https://api.spotify.com/v1/audio-analysis/22VHOlVYBqytsrAqV8yXBK,213817,4,85,2023
LEVII'S JEANS,Post Malone,COWBOY CARTER,2UDARQiksl207HcSduDpov,0.755,0.43,1,-7.482,1,0.0359,0.302,2.71e-06,0.121,0.325,115.964,audio_features,2UDARQiksl207HcSduDpov,spotify:track:2UDARQiksl207HcSduDpov,https://api.spotify.com/v1/tracks/2UDARQiksl207HcSduDpov,https://api.spotify.com/v1/audio-analysis/2UDARQiksl207HcSduDpov,257699,4,85,2024
Chemical,Post Malone,Chemical,5w40ZYhbBMAlHYNDaVJIUu,0.498,0.897,2,-4.907,1,0.045,0.00136,0.0,0.118,0.373,169.902,audio_features,5w40ZYhbBMAlHYNDaVJIUu,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,https://api.spotify.com/v1/tracks/5w40ZYhbBMAlHYNDaVJIUu,https://api.spotify.com/v1/audio-analysis/5w40ZYhbBMAlHYNDaVJIUu,184013,4,83,2023
